﻿Daily Discharge (m3/s) (PARAM = 1) and Daily Water Level (m) (PARAM = 2)
 ID,PARAM,Date,Value,SYM
08MH006,1,1933/03/22,,
08MH006,1,1933/03/23,,
08MH006,1,1933/03/24,,
08MH006,1,1933/03/25,,
08MH006,1,1933/03/26,,
08MH006,1,1933/03/27,,
08MH006,1,1933/03/28,,
08MH006,1,1933/03/29,,
08MH006,1,1933/03/30,,
08MH006,1,1933/03/31,,
08MH006,1,1933/04/01,,
08MH006,1,1933/04/02,,
08MH006,1,1933/04/03,,
08MH006,1,1933/04/04,,
08MH006,1,1933/04/05,,
08MH006,1,1933/04/06,,
08MH006,1,1933/04/07,,
08MH006,1,1933/04/08,,
08MH006,1,1933/04/09,,
08MH006,1,1933/04/10,,
08MH006,1,1933/04/11,,
08MH006,1,1933/04/12,,
08MH006,1,1933/04/13,,
08MH006,1,1933/04/14,,
08MH006,1,1933/04/15,,
08MH006,1,1933/04/16,,
08MH006,1,1933/04/17,,
08MH006,1,1933/04/18,,
08MH006,1,1933/04/19,,
08MH006,1,1933/04/20,,
08MH006,1,1933/04/21,,
08MH006,1,1933/04/22,,
08MH006,1,1933/04/23,,
08MH006,1,1933/04/24,,
08MH006,1,1933/04/25,,
08MH006,1,1933/04/26,,
08MH006,1,1933/04/27,,
08MH006,1,1933/04/28,,
08MH006,1,1933/04/29,,
08MH006,1,1933/04/30,,
08MH006,1,1933/05/01,,
08MH006,1,1933/05/02,,
08MH006,1,1933/05/03,,
08MH006,1,1933/05/04,,
08MH006,1,1933/05/05,,
08MH006,1,1933/05/06,,
08MH006,1,1933/05/07,,
08MH006,1,1933/05/08,,
08MH006,1,1933/05/09,,
08MH006,1,1933/05/10,,
08MH006,1,1933/05/11,,
08MH006,1,1933/05/12,,
08MH006,1,1933/05/13,,
08MH006,1,1933/05/14,,
08MH006,1,1933/05/15,,
08MH006,1,1933/05/16,,
08MH006,1,1933/05/17,,
08MH006,1,1933/05/18,,
08MH006,1,1933/05/19,,
08MH006,1,1933/05/20,,
08MH006,1,1933/05/21,,
08MH006,1,1933/05/22,,
08MH006,1,1933/05/23,,
08MH006,1,1933/05/24,,
08MH006,1,1933/05/25,,
08MH006,1,1933/05/26,,
08MH006,1,1933/05/27,,
08MH006,1,1933/05/28,,
08MH006,1,1933/05/29,,
08MH006,1,1933/05/30,,
08MH006,1,1933/05/31,,
08MH006,1,1933/06/01,,
08MH006,1,1933/06/02,,
08MH006,1,1933/06/03,,
08MH006,1,1933/06/04,,
08MH006,1,1933/06/05,,
08MH006,1,1933/06/06,,
08MH006,1,1933/06/07,,
08MH006,1,1933/06/08,,
08MH006,1,1933/06/09,,
08MH006,1,1933/06/10,,
08MH006,1,1933/06/11,,
08MH006,1,1933/06/12,,
08MH006,1,1933/06/13,,
08MH006,1,1933/06/14,,
08MH006,1,1933/06/15,,
08MH006,1,1933/06/16,,
08MH006,1,1933/06/17,,
08MH006,1,1933/06/18,,
08MH006,1,1933/06/19,,
08MH006,1,1933/06/20,,
08MH006,1,1933/06/21,,
08MH006,1,1933/06/22,,
08MH006,1,1933/06/23,,
08MH006,1,1933/06/24,,
08MH006,1,1933/06/25,,
08MH006,1,1933/06/26,,
08MH006,1,1933/06/27,,
08MH006,1,1933/06/28,,
08MH006,1,1933/06/29,,
08MH006,1,1933/06/30,,
08MH006,1,1933/07/01,,
08MH006,1,1933/07/02,,
08MH006,1,1933/07/03,,
08MH006,1,1933/07/04,,
08MH006,1,1933/07/05,,
08MH006,1,1933/07/06,,
08MH006,1,1933/07/07,,
08MH006,1,1933/07/08,,
08MH006,1,1933/07/09,,
08MH006,1,1933/07/10,,
08MH006,1,1933/07/11,,
08MH006,1,1933/07/12,,
08MH006,1,1933/07/13,,
08MH006,1,1933/07/14,,
08MH006,1,1933/07/15,,
08MH006,1,1933/07/16,,
08MH006,1,1933/07/17,,
08MH006,1,1933/07/18,,
08MH006,1,1933/07/19,,
08MH006,1,1933/07/20,,
08MH006,1,1933/07/21,,
08MH006,1,1933/07/22,,
08MH006,1,1933/07/23,,
08MH006,1,1933/07/24,,
08MH006,1,1933/07/25,,
08MH006,1,1933/07/26,,
08MH006,1,1933/07/27,,
08MH006,1,1933/07/28,,
08MH006,1,1933/07/29,,
08MH006,1,1933/07/30,,
08MH006,1,1933/07/31,,
08MH006,1,1933/08/01,,
08MH006,1,1933/08/02,,
08MH006,1,1933/08/03,,
08MH006,1,1933/08/04,,
08MH006,1,1933/08/05,,
08MH006,1,1933/08/06,,
08MH006,1,1933/08/07,,
08MH006,1,1933/08/08,,
08MH006,1,1933/08/09,,
08MH006,1,1933/08/10,,
08MH006,1,1933/08/11,,
08MH006,1,1933/08/12,,
08MH006,1,1933/08/13,,
08MH006,1,1933/08/14,,
08MH006,1,1933/08/15,,
08MH006,1,1933/08/16,,
08MH006,1,1933/08/17,,
08MH006,1,1933/08/18,,
08MH006,1,1933/08/19,,
08MH006,1,1933/08/20,,
08MH006,1,1933/08/21,,
08MH006,1,1933/08/22,,
08MH006,1,1933/08/23,,
08MH006,1,1933/08/24,,
08MH006,1,1933/08/25,,
08MH006,1,1933/08/26,,
08MH006,1,1933/08/27,,
08MH006,1,1933/08/28,,
08MH006,1,1933/08/29,,
08MH006,1,1933/08/30,,
08MH006,1,1933/08/31,,
08MH006,1,1933/09/01,,
08MH006,1,1933/09/02,,
08MH006,1,1933/09/03,,
08MH006,1,1933/09/04,,
08MH006,1,1933/09/05,,
08MH006,1,1933/09/06,,
08MH006,1,1933/09/07,,
08MH006,1,1933/09/08,,
08MH006,1,1933/09/09,,
08MH006,1,1933/09/10,,
08MH006,1,1933/09/11,,
08MH006,1,1933/09/12,,
08MH006,1,1933/09/13,,
08MH006,1,1933/09/14,,
08MH006,1,1933/09/15,,
08MH006,1,1933/09/16,,
08MH006,1,1933/09/17,,
08MH006,1,1933/09/18,,
08MH006,1,1933/09/19,,
08MH006,1,1933/09/20,,
08MH006,1,1933/09/21,,
08MH006,1,1933/09/22,,
08MH006,1,1933/09/23,,
08MH006,1,1933/09/24,,
08MH006,1,1933/09/25,,
08MH006,1,1933/09/26,,
08MH006,1,1933/09/27,,
08MH006,1,1933/09/28,,
08MH006,1,1933/09/29,,
08MH006,1,1933/09/30,,
08MH006,1,1933/10/01,,
08MH006,1,1933/10/02,,
08MH006,1,1933/10/03,,
08MH006,1,1933/10/04,,
08MH006,1,1933/10/05,,
08MH006,1,1933/10/06,,
08MH006,1,1933/10/07,,
08MH006,1,1933/10/08,,
08MH006,1,1933/10/09,,
08MH006,1,1933/10/10,,
08MH006,1,1933/10/11,,
08MH006,1,1933/10/12,,
08MH006,1,1933/10/13,,
08MH006,1,1933/10/14,,
08MH006,1,1933/10/15,,
08MH006,1,1933/10/16,,
08MH006,1,1933/10/17,,
08MH006,1,1933/10/18,,
08MH006,1,1933/10/19,,
08MH006,1,1933/10/20,,
08MH006,1,1933/10/21,,
08MH006,1,1933/10/22,,
08MH006,1,1933/10/23,,
08MH006,1,1933/10/24,,
08MH006,1,1933/10/25,,
08MH006,1,1933/10/26,,
08MH006,1,1933/10/27,,
08MH006,1,1933/10/28,,
08MH006,1,1933/10/29,,
08MH006,1,1933/10/30,,
08MH006,1,1933/10/31,,
08MH006,1,1933/11/01,,
08MH006,1,1933/11/02,,
08MH006,1,1933/11/03,,
08MH006,1,1933/11/04,,
08MH006,1,1933/11/05,,
08MH006,1,1933/11/06,,
08MH006,1,1933/11/07,,
08MH006,1,1933/11/08,,
08MH006,1,1933/11/09,,
08MH006,1,1933/11/10,,
08MH006,1,1933/11/11,,
08MH006,1,1933/11/12,,
08MH006,1,1933/11/13,,
08MH006,1,1933/11/14,,
08MH006,1,1933/11/15,,
08MH006,1,1933/11/16,,
08MH006,1,1933/11/17,,
08MH006,1,1933/11/18,,
08MH006,1,1933/11/19,,
08MH006,1,1933/11/20,,
08MH006,1,1933/11/21,,
08MH006,1,1933/11/22,,
08MH006,1,1933/11/23,,
08MH006,1,1933/11/24,,
08MH006,1,1933/11/25,,
08MH006,1,1933/11/26,,
08MH006,1,1933/11/27,,
08MH006,1,1933/11/28,,
08MH006,1,1933/11/29,,
08MH006,1,1933/11/30,,
08MH006,1,1933/12/01,,
08MH006,1,1933/12/02,,
08MH006,1,1933/12/03,,
08MH006,1,1933/12/04,,
08MH006,1,1933/12/05,,
08MH006,1,1933/12/06,,
08MH006,1,1933/12/07,,
08MH006,1,1933/12/08,,
08MH006,1,1933/12/09,,
08MH006,1,1933/12/10,,
08MH006,1,1933/12/11,,
08MH006,1,1933/12/12,,
08MH006,1,1933/12/13,,
08MH006,1,1933/12/14,,
08MH006,1,1933/12/15,,
08MH006,1,1933/12/16,,
08MH006,1,1933/12/17,,
08MH006,1,1933/12/18,,
08MH006,1,1933/12/19,,
08MH006,1,1933/12/20,,
08MH006,1,1933/12/21,,
08MH006,1,1933/12/22,,
08MH006,1,1933/12/23,,
08MH006,1,1933/12/24,,
08MH006,1,1933/12/25,,
08MH006,1,1933/12/26,,
08MH006,1,1933/12/27,,
08MH006,1,1933/12/28,,
08MH006,1,1933/12/29,,
08MH006,1,1933/12/30,,
08MH006,1,1933/12/31,,
08MH006,1,1934/01/01,,
08MH006,1,1934/01/02,,
08MH006,1,1934/01/03,,
08MH006,1,1934/01/04,,
08MH006,1,1934/01/05,,
08MH006,1,1934/01/06,,
08MH006,1,1934/01/07,,
08MH006,1,1934/01/08,,
08MH006,1,1934/01/09,,
08MH006,1,1934/01/10,,
08MH006,1,1934/01/11,,
08MH006,1,1934/01/12,,
08MH006,1,1934/01/13,,
08MH006,1,1934/01/14,,
08MH006,1,1934/01/15,,
08MH006,1,1934/01/16,,
08MH006,1,1934/01/17,,
08MH006,1,1934/01/18,,
08MH006,1,1934/01/19,,
08MH006,1,1934/01/20,,
08MH006,1,1934/01/21,,
08MH006,1,1934/01/22,,
08MH006,1,1934/01/23,,
08MH006,1,1934/01/24,,
08MH006,1,1934/01/25,,
08MH006,1,1934/01/26,,
08MH006,1,1934/01/27,,
08MH006,1,1934/01/28,,
08MH006,1,1934/01/29,,
08MH006,1,1934/01/30,,
08MH006,1,1934/01/31,,
08MH006,1,1934/02/01,,
08MH006,1,1934/02/02,,
08MH006,1,1934/02/03,,
08MH006,1,1934/02/04,,
08MH006,1,1934/02/05,,
08MH006,1,1934/02/06,,
08MH006,1,1934/02/07,,
08MH006,1,1934/02/08,,
08MH006,1,1934/02/09,,
08MH006,1,1934/02/10,,
08MH006,1,1934/02/11,,
08MH006,1,1934/02/12,,
08MH006,1,1934/02/13,,
08MH006,1,1934/02/14,,
08MH006,1,1934/02/15,,
08MH006,1,1934/02/16,,
08MH006,1,1934/02/17,,
08MH006,1,1934/02/18,,
08MH006,1,1934/02/19,,
08MH006,1,1934/02/20,,
08MH006,1,1934/02/21,,
08MH006,1,1934/02/22,,
08MH006,1,1934/02/23,,
08MH006,1,1934/02/24,,
08MH006,1,1934/02/25,,
08MH006,1,1934/02/26,,
08MH006,1,1934/02/27,,
08MH006,1,1934/02/28,,
08MH006,1,1934/03/01,,
08MH006,1,1934/03/02,,
08MH006,1,1934/03/03,,
08MH006,1,1934/03/04,,
08MH006,1,1934/03/05,,
08MH006,1,1934/03/06,,
08MH006,1,1934/03/07,,
08MH006,1,1934/03/08,,
08MH006,1,1934/03/09,,
08MH006,1,1934/03/10,,
08MH006,1,1934/03/11,,
08MH006,1,1934/03/12,,
08MH006,1,1934/03/13,,
08MH006,1,1934/03/14,,
08MH006,1,1934/03/15,,
08MH006,1,1934/03/16,,
08MH006,1,1934/03/17,,
08MH006,1,1934/03/18,,
08MH006,1,1934/03/19,,
08MH006,1,1934/03/20,,
08MH006,1,1934/03/21,,
08MH006,1,1934/03/22,,
08MH006,1,1934/03/23,,
08MH006,1,1934/03/24,,
08MH006,1,1934/03/25,,
08MH006,1,1934/03/26,,
08MH006,1,1934/03/27,,
08MH006,1,1934/03/28,,
08MH006,1,1934/03/29,,
08MH006,1,1934/03/30,,
08MH006,1,1934/03/31,,
08MH006,1,1934/04/01,,
08MH006,1,1934/04/02,,
08MH006,1,1934/04/03,,
08MH006,1,1934/04/04,,
08MH006,1,1934/04/05,,
08MH006,1,1934/04/06,,
08MH006,1,1934/04/07,,
08MH006,1,1934/04/08,,
08MH006,1,1934/04/09,,
08MH006,1,1934/04/10,,
08MH006,1,1934/04/11,,
08MH006,1,1934/04/12,,
08MH006,1,1934/04/13,,
08MH006,1,1934/04/14,,
08MH006,1,1934/04/15,,
08MH006,1,1934/04/16,,
08MH006,1,1934/04/17,,
08MH006,1,1934/04/18,,
08MH006,1,1934/04/19,,
08MH006,1,1934/04/20,,
08MH006,1,1934/04/21,,
08MH006,1,1934/04/22,,
08MH006,1,1934/04/23,,
08MH006,1,1934/04/24,,
08MH006,1,1934/04/25,,
08MH006,1,1934/04/26,,
08MH006,1,1934/04/27,,
08MH006,1,1934/04/28,,
08MH006,1,1934/04/29,,
08MH006,1,1934/04/30,,
08MH006,1,1934/05/01,,
08MH006,1,1934/05/02,,
08MH006,1,1934/05/03,,
08MH006,1,1934/05/04,,
08MH006,1,1934/05/05,,
08MH006,1,1934/05/06,,
08MH006,1,1934/05/07,,
08MH006,1,1934/05/08,,
08MH006,1,1934/05/09,,
08MH006,1,1934/05/10,,
08MH006,1,1934/05/11,,
08MH006,1,1934/05/12,,
08MH006,1,1934/05/13,,
08MH006,1,1934/05/14,,
08MH006,1,1934/05/15,,
08MH006,1,1934/05/16,,
08MH006,1,1934/05/17,,
08MH006,1,1934/05/18,,
08MH006,1,1934/05/19,,
08MH006,1,1934/05/20,,
08MH006,1,1934/05/21,,
08MH006,1,1934/05/22,,
08MH006,1,1934/05/23,,
08MH006,1,1934/05/24,,
08MH006,1,1934/05/25,,
08MH006,1,1934/05/26,,
08MH006,1,1934/05/27,,
08MH006,1,1934/05/28,,
08MH006,1,1934/05/29,,
08MH006,1,1934/05/30,,
08MH006,1,1934/05/31,,
08MH006,1,1934/06/01,,
08MH006,1,1934/06/02,,
08MH006,1,1934/06/03,,
08MH006,1,1934/06/04,,
08MH006,1,1934/06/05,,
08MH006,1,1934/06/06,,
08MH006,1,1934/06/07,,
08MH006,1,1934/06/08,,
08MH006,1,1934/06/09,,
08MH006,1,1934/06/10,,
08MH006,1,1934/06/11,,
08MH006,1,1934/06/12,,
08MH006,1,1934/06/13,,
08MH006,1,1934/06/14,,
08MH006,1,1934/06/15,,
08MH006,1,1934/06/16,,
08MH006,1,1934/06/17,,
08MH006,1,1934/06/18,,
08MH006,1,1934/06/19,,
08MH006,1,1934/06/20,,
08MH006,1,1934/06/21,,
08MH006,1,1934/06/22,,
08MH006,1,1934/06/23,,
08MH006,1,1934/06/24,,
08MH006,1,1934/06/25,,
08MH006,1,1934/06/26,,
08MH006,1,1934/06/27,,
08MH006,1,1934/06/28,,
08MH006,1,1934/06/29,,
08MH006,1,1934/06/30,,
08MH006,1,1934/07/01,,
08MH006,1,1934/07/02,,
08MH006,1,1934/07/03,,
08MH006,1,1934/07/04,,
08MH006,1,1934/07/05,,
08MH006,1,1934/07/06,,
08MH006,1,1934/07/07,,
08MH006,1,1934/07/08,,
08MH006,1,1934/07/09,,
08MH006,1,1934/07/10,,
08MH006,1,1934/07/11,,
08MH006,1,1934/07/12,,
08MH006,1,1934/07/13,,
08MH006,1,1934/07/14,,
08MH006,1,1934/07/15,,
08MH006,1,1934/07/16,,
08MH006,1,1934/07/17,,
08MH006,1,1934/07/18,,
08MH006,1,1934/07/19,,
08MH006,1,1934/07/20,,
08MH006,1,1934/07/21,,
08MH006,1,1934/07/22,,
08MH006,1,1934/07/23,,
08MH006,1,1934/07/24,,
08MH006,1,1934/07/25,,
08MH006,1,1934/07/26,,
08MH006,1,1934/07/27,,
08MH006,1,1934/07/28,,
08MH006,1,1934/07/29,,
08MH006,1,1934/07/30,,
08MH006,1,1934/07/31,,
08MH006,1,1934/08/01,,
08MH006,1,1934/08/02,,
08MH006,1,1934/08/03,,
08MH006,1,1934/08/04,,
08MH006,1,1934/08/05,,
08MH006,1,1934/08/06,,
08MH006,1,1934/08/07,,
08MH006,1,1934/08/08,,
08MH006,1,1934/08/09,,
08MH006,1,1934/08/10,,
08MH006,1,1934/08/11,,
08MH006,1,1934/08/12,,
08MH006,1,1934/08/13,,
08MH006,1,1934/08/14,,
08MH006,1,1934/08/15,,
08MH006,1,1934/08/16,,
08MH006,1,1934/08/17,,
08MH006,1,1934/08/18,,
08MH006,1,1934/08/19,,
08MH006,1,1934/08/20,,
08MH006,1,1934/08/21,,
08MH006,1,1934/08/22,,
08MH006,1,1934/08/23,,
08MH006,1,1934/08/24,,
08MH006,1,1934/08/25,,
08MH006,1,1934/08/26,,
08MH006,1,1934/08/27,,
08MH006,1,1934/08/28,,
08MH006,1,1934/08/29,,
08MH006,1,1934/08/30,,
08MH006,1,1934/08/31,,
08MH006,1,1934/09/01,,
08MH006,1,1934/09/02,,
08MH006,1,1934/09/03,,
08MH006,1,1934/09/04,,
08MH006,1,1934/09/05,,
08MH006,1,1934/09/06,,
08MH006,1,1934/09/07,,
08MH006,1,1934/09/08,,
08MH006,1,1934/09/09,,
08MH006,1,1934/09/10,,
08MH006,1,1934/09/11,,
08MH006,1,1934/09/12,,
08MH006,1,1934/09/13,,
08MH006,1,1934/09/14,,
08MH006,1,1934/09/15,,
08MH006,1,1934/09/16,,
08MH006,1,1934/09/17,,
08MH006,1,1934/09/18,,
08MH006,1,1934/09/19,,
08MH006,1,1934/09/20,,
08MH006,1,1934/09/21,,
08MH006,1,1934/09/22,,
08MH006,1,1934/09/23,,
08MH006,1,1934/09/24,,
08MH006,1,1934/09/25,,
08MH006,1,1934/09/26,,
08MH006,1,1934/09/27,,
08MH006,1,1934/09/28,,
08MH006,1,1934/09/29,,
08MH006,1,1934/09/30,,
08MH006,1,1934/10/01,,
08MH006,1,1934/10/02,,
08MH006,1,1934/10/03,,
08MH006,1,1934/10/04,,
08MH006,1,1934/10/05,,
08MH006,1,1934/10/06,,
08MH006,1,1934/10/07,,
08MH006,1,1934/10/08,,
08MH006,1,1934/10/09,,
08MH006,1,1934/10/10,,
08MH006,1,1934/10/11,,
08MH006,1,1934/10/12,,
08MH006,1,1934/10/13,,
08MH006,1,1934/10/14,,
08MH006,1,1934/10/15,,
08MH006,1,1934/10/16,,
08MH006,1,1934/10/17,,
08MH006,1,1934/10/18,,
08MH006,1,1934/10/19,,
08MH006,1,1934/10/20,,
08MH006,1,1934/10/21,,
08MH006,1,1934/10/22,,
08MH006,1,1934/10/23,,
08MH006,1,1934/10/24,,
08MH006,1,1934/10/25,,
08MH006,1,1934/10/26,,
08MH006,1,1934/10/27,,
08MH006,1,1934/10/28,,
08MH006,1,1934/10/29,,
08MH006,1,1934/10/30,,
08MH006,1,1934/10/31,,
08MH006,1,1934/11/01,,
08MH006,1,1934/11/02,,
08MH006,1,1934/11/03,,
08MH006,1,1934/11/04,,
08MH006,1,1934/11/05,,
08MH006,1,1934/11/06,,
08MH006,1,1934/11/07,,
08MH006,1,1934/11/08,,
08MH006,1,1934/11/09,,
08MH006,1,1934/11/10,,
08MH006,1,1934/11/11,,
08MH006,1,1934/11/12,,
08MH006,1,1934/11/13,,
08MH006,1,1934/11/14,,
08MH006,1,1934/11/15,,
08MH006,1,1934/11/16,,
08MH006,1,1934/11/17,,
08MH006,1,1934/11/18,,
08MH006,1,1934/11/19,,
08MH006,1,1934/11/20,,
08MH006,1,1934/11/21,,
08MH006,1,1934/11/22,,
08MH006,1,1934/11/23,,
08MH006,1,1934/11/24,,
08MH006,1,1934/11/25,,
08MH006,1,1934/11/26,,
08MH006,1,1934/11/27,,
08MH006,1,1934/11/28,,
08MH006,1,1934/11/29,,
08MH006,1,1934/11/30,,
08MH006,1,1934/12/01,,
08MH006,1,1934/12/02,,
08MH006,1,1934/12/03,,
08MH006,1,1934/12/04,,
08MH006,1,1934/12/05,,
08MH006,1,1934/12/06,,
08MH006,1,1934/12/07,,
08MH006,1,1934/12/08,,
08MH006,1,1934/12/09,,
08MH006,1,1934/12/10,,
08MH006,1,1934/12/11,,
08MH006,1,1934/12/12,,
08MH006,1,1934/12/13,,
08MH006,1,1934/12/14,,
08MH006,1,1934/12/15,,
08MH006,1,1934/12/16,,
08MH006,1,1934/12/17,,
08MH006,1,1934/12/18,,
08MH006,1,1934/12/19,,
08MH006,1,1934/12/20,,
08MH006,1,1934/12/21,,
08MH006,1,1934/12/22,,
08MH006,1,1934/12/23,,
08MH006,1,1934/12/24,,
08MH006,1,1934/12/25,,
08MH006,1,1934/12/26,,
08MH006,1,1934/12/27,,
08MH006,1,1934/12/28,,
08MH006,1,1934/12/29,,
08MH006,1,1934/12/30,,
08MH006,1,1934/12/31,,
08MH006,1,1935/01/01,,
08MH006,1,1935/01/02,,
08MH006,1,1935/01/03,,
08MH006,1,1935/01/04,,
08MH006,1,1935/01/05,,
08MH006,1,1935/01/06,,
08MH006,1,1935/01/07,,
08MH006,1,1935/01/08,,
08MH006,1,1935/01/09,,
08MH006,1,1935/01/10,,
08MH006,1,1935/01/11,,
08MH006,1,1935/01/12,,
08MH006,1,1935/01/13,,
08MH006,1,1935/01/14,,
08MH006,1,1935/01/15,,
08MH006,1,1935/01/16,,
08MH006,1,1935/01/17,,
08MH006,1,1935/01/18,,
08MH006,1,1935/01/19,,
08MH006,1,1935/01/20,,
08MH006,1,1935/01/21,,
08MH006,1,1935/01/22,,
08MH006,1,1935/01/23,,
08MH006,1,1935/01/24,,
08MH006,1,1935/01/25,,
08MH006,1,1935/01/26,,
08MH006,1,1935/01/27,,
08MH006,1,1935/01/28,,
08MH006,1,1935/01/29,,
08MH006,1,1935/01/30,,
08MH006,1,1935/01/31,,
08MH006,1,1935/02/01,,
08MH006,1,1935/02/02,,
08MH006,1,1935/02/03,,
08MH006,1,1935/02/04,,
08MH006,1,1935/02/05,,
08MH006,1,1935/02/06,,
08MH006,1,1935/02/07,,
08MH006,1,1935/02/08,,
08MH006,1,1935/02/09,,
08MH006,1,1935/02/10,,
08MH006,1,1935/02/11,,
08MH006,1,1935/02/12,,
08MH006,1,1935/02/13,,
08MH006,1,1935/02/14,,
08MH006,1,1935/02/15,,
08MH006,1,1935/02/16,,
08MH006,1,1935/02/17,,
08MH006,1,1935/02/18,,
08MH006,1,1935/02/19,,
08MH006,1,1935/02/20,,
08MH006,1,1935/02/21,,
08MH006,1,1935/02/22,,
08MH006,1,1935/02/23,,
08MH006,1,1935/02/24,,
08MH006,1,1935/02/25,,
08MH006,1,1935/02/26,,
08MH006,1,1935/02/27,,
08MH006,1,1935/02/28,,
08MH006,1,1935/03/01,,
08MH006,1,1935/03/02,,
08MH006,1,1935/03/03,,
08MH006,1,1935/03/04,,
08MH006,1,1935/03/05,,
08MH006,1,1935/03/06,,
08MH006,1,1935/03/07,,
08MH006,1,1935/03/08,,
08MH006,1,1935/03/09,,
08MH006,1,1935/03/10,,
08MH006,1,1935/03/11,,
08MH006,1,1935/03/12,,
08MH006,1,1935/03/13,,
08MH006,1,1935/03/14,,
08MH006,1,1935/03/15,,
08MH006,1,1935/03/16,,
08MH006,1,1935/03/17,,
08MH006,1,1935/03/18,,
08MH006,1,1935/03/19,,
08MH006,1,1935/03/20,,
08MH006,1,1935/03/21,,
08MH006,1,1935/03/22,,
08MH006,1,1935/03/23,,
08MH006,1,1935/03/24,,
08MH006,1,1935/03/25,,
08MH006,1,1935/03/26,,
08MH006,1,1935/03/27,,
08MH006,1,1935/03/28,,
08MH006,1,1935/03/29,,
08MH006,1,1935/03/30,,
08MH006,1,1935/03/31,,
08MH006,1,1935/04/01,,
08MH006,1,1935/04/02,,
08MH006,1,1935/04/03,,
08MH006,1,1935/04/04,,
08MH006,1,1935/04/05,,
08MH006,1,1935/04/06,,
08MH006,1,1935/04/07,,
08MH006,1,1935/04/08,,
08MH006,1,1935/04/09,,
08MH006,1,1935/04/10,,
08MH006,1,1935/04/11,,
08MH006,1,1935/04/12,,
08MH006,1,1935/04/13,,
08MH006,1,1935/04/14,,
08MH006,1,1935/04/15,,
08MH006,1,1935/04/16,,
08MH006,1,1935/04/17,,
08MH006,1,1935/04/18,,
08MH006,1,1935/04/19,,
08MH006,1,1935/04/20,,
08MH006,1,1935/04/21,,
08MH006,1,1935/04/22,,
08MH006,1,1935/04/23,,
08MH006,1,1935/04/24,,
08MH006,1,1935/04/25,,
08MH006,1,1935/04/26,,
08MH006,1,1935/04/27,,
08MH006,1,1935/04/28,,
08MH006,1,1935/04/29,,
08MH006,1,1935/04/30,,
08MH006,1,1935/05/01,,
08MH006,1,1935/05/02,,
08MH006,1,1935/05/03,,
08MH006,1,1935/05/04,,
08MH006,1,1935/05/05,,
08MH006,1,1935/05/06,,
08MH006,1,1935/05/07,,
08MH006,1,1935/05/08,,
08MH006,1,1935/05/09,,
08MH006,1,1935/05/10,,
08MH006,1,1935/05/11,,
08MH006,1,1935/05/12,,
08MH006,1,1935/05/13,,
08MH006,1,1935/05/14,,
08MH006,1,1935/05/15,,
08MH006,1,1935/05/16,,
08MH006,1,1935/05/17,,
08MH006,1,1935/05/18,,
08MH006,1,1935/05/19,,
08MH006,1,1935/05/20,,
08MH006,1,1935/05/21,,
08MH006,1,1935/05/22,,
08MH006,1,1935/05/23,,
08MH006,1,1935/05/24,,
08MH006,1,1935/05/25,,
08MH006,1,1935/05/26,,
08MH006,1,1935/05/27,,
08MH006,1,1935/05/28,,
08MH006,1,1935/05/29,,
08MH006,1,1935/05/30,,
08MH006,1,1935/05/31,,
08MH006,1,1935/06/01,,
08MH006,1,1935/06/02,,
08MH006,1,1935/06/03,,
08MH006,1,1935/06/04,,
08MH006,1,1935/06/05,,
08MH006,1,1935/06/06,,
08MH006,1,1935/06/07,,
08MH006,1,1935/06/08,,
08MH006,1,1935/06/09,,
08MH006,1,1935/06/10,,
08MH006,1,1935/06/11,,
08MH006,1,1935/06/12,,
08MH006,1,1935/06/13,,
08MH006,1,1935/06/14,,
08MH006,1,1935/06/15,,
08MH006,1,1935/06/16,,
08MH006,1,1935/06/17,,
08MH006,1,1935/06/18,,
08MH006,1,1935/06/19,,
08MH006,1,1935/06/20,,
08MH006,1,1935/06/21,,
08MH006,1,1935/06/22,,
08MH006,1,1935/06/23,,
08MH006,1,1935/06/24,,
08MH006,1,1935/06/25,,
08MH006,1,1935/06/26,,
08MH006,1,1935/06/27,,
08MH006,1,1935/06/28,,
08MH006,1,1935/06/29,,
08MH006,1,1935/06/30,,
08MH006,1,1935/07/01,,
08MH006,1,1935/07/02,,
08MH006,1,1935/07/03,,
08MH006,1,1935/07/04,,
08MH006,1,1935/07/05,,
08MH006,1,1935/07/06,,
08MH006,1,1935/07/07,,
08MH006,1,1935/07/08,,
08MH006,1,1935/07/09,,
08MH006,1,1935/07/10,,
08MH006,1,1935/07/11,,
08MH006,1,1935/07/12,,
08MH006,1,1935/07/13,,
08MH006,1,1935/07/14,,
08MH006,1,1935/07/15,,
08MH006,1,1935/07/16,,
08MH006,1,1935/07/17,,
08MH006,1,1935/07/18,,
08MH006,1,1935/07/19,,
08MH006,1,1935/07/20,,
08MH006,1,1935/07/21,,
08MH006,1,1935/07/22,,
08MH006,1,1935/07/23,,
08MH006,1,1935/07/24,,
08MH006,1,1935/07/25,,
08MH006,1,1935/07/26,,
08MH006,1,1935/07/27,,
08MH006,1,1935/07/28,,
08MH006,1,1935/07/29,,
08MH006,1,1935/07/30,,
08MH006,1,1935/07/31,,
08MH006,1,1935/08/01,,
08MH006,1,1935/08/02,,
08MH006,1,1935/08/03,,
08MH006,1,1935/08/04,,
08MH006,1,1935/08/05,,
08MH006,1,1935/08/06,,
08MH006,1,1935/08/07,,
08MH006,1,1935/08/08,,
