dates,ppt,tmax,tmean,tmin
1901-01-01,129.4199981689453,11.229999542236328,6.684999942779541,2.140000104904175
1901-02-01,127.91999816894531,12.9399995803833,8.28499984741211,3.630000114440918
1901-03-01,25.40999984741211,18.110000610351562,11.670000076293945,5.230000019073486
1901-04-01,56.369998931884766,20.170000076293945,12.390000343322754,4.610000133514404
1901-05-01,23.68000030517578,23.420000076293945,16.149999618530273,8.880000114440918
1901-06-01,0.0,29.6200008392334,20.889999389648438,12.15999984741211
1901-07-01,0.0,33.060001373291016,23.780000686645508,14.5
1901-08-01,0.0,33.61000061035156,24.395000457763672,15.180000305175781
1901-09-01,23.290000915527344,27.530000686645508,19.345001220703125,11.15999984741211
1901-10-01,23.90999984741211,25.81999969482422,18.014999389648438,10.210000038146973
1901-11-01,76.31999969482422,17.65999984741211,12.369999885559082,7.079999923706055
1901-12-01,37.38999938964844,14.420000076293945,8.664999961853027,2.9100000858306885
1902-01-01,34.2599983215332,11.369999885559082,6.335000038146973,1.2999999523162842
1902-02-01,226.57000732421875,13.579999923706055,9.71500015258789,5.849999904632568
1902-03-01,69.97000122070312,15.15999984741211,9.055000305175781,2.950000047683716
1902-04-01,39.540000915527344,18.899999618530273,12.519999504089355,6.139999866485596
1902-05-01,27.459999084472656,22.350000381469727,15.265000343322754,8.180000305175781
1902-06-01,0.0,30.040000915527344,21.364999771118164,12.6899995803833
1902-07-01,0.0,32.13999938964844,23.684999465942383,15.229999542236328
1902-08-01,0.0,31.440000534057617,23.045000076293945,14.649999618530273
1902-09-01,0.0,30.579999923706055,21.915000915527344,13.25
1902-10-01,39.900001525878906,22.59000015258789,16.0,9.40999984741211
1902-11-01,75.51000213623047,15.029999732971191,9.760000228881836,4.489999771118164
1902-12-01,71.05000305175781,12.149999618530273,7.494999885559082,2.8399999141693115
1903-01-01,133.1199951171875,10.829999923706055,6.625,2.4200000762939453
1903-02-01,42.209999084472656,11.760000228881836,5.829999923706055,-0.10000000149011612
1903-03-01,136.25,14.220000267028809,9.305000305175781,4.389999866485596
1903-04-01,5.559999942779541,18.709999084472656,11.889999389648438,5.070000171661377
1903-05-01,0.14000000059604645,26.100000381469727,17.880001068115234,9.65999984741211
1903-06-01,0.0,30.59000015258789,21.690000534057617,12.789999961853027
1903-07-01,0.0,31.700000762939453,22.145000457763672,12.59000015258789
1903-08-01,0.0,32.36000061035156,22.854999542236328,13.350000381469727
1903-09-01,0.0,30.040000915527344,21.15999984741211,12.279999732971191
1903-10-01,2.8299999237060547,26.260000228881836,17.875,9.489999771118164
1903-11-01,109.18000030517578,17.09000015258789,12.050000190734863,7.010000228881836
1903-12-01,44.59000015258789,13.8100004196167,8.005000114440918,2.200000047683716
1904-01-01,33.72999954223633,13.819999694824219,7.71999979019165,1.6200000047683716
1904-02-01,205.88999938964844,12.569999694824219,8.380000114440918,4.190000057220459
1904-03-01,176.7100067138672,13.800000190734863,9.645000457763672,5.489999771118164
1904-04-01,32.66999816894531,19.8700008392334,13.329999923706055,6.789999961853027
1904-05-01,1.7000000476837158,27.729999542236328,19.18000030517578,10.630000114440918
1904-06-01,0.0,32.290000915527344,22.604999542236328,12.920000076293945
1904-07-01,0.0,31.469999313354492,23.1299991607666,14.789999961853027
1904-08-01,0.17000000178813934,33.060001373291016,23.69499969482422,14.329999923706055
1904-09-01,73.61000061035156,30.329999923706055,22.174999237060547,14.020000457763672
1904-10-01,51.150001525878906,23.229999542236328,16.290000915527344,9.350000381469727
1904-11-01,43.41999816894531,17.559999465942383,11.549999237060547,5.539999961853027
1904-12-01,74.38999938964844,12.170000076293945,7.585000038146973,3.0
1905-01-01,107.44999694824219,12.920000076293945,8.385000228881836,3.8499999046325684
1905-02-01,75.77999877929688,15.930000305175781,10.140000343322754,4.349999904632568
1905-03-01,83.72000122070312,18.399999618530273,12.65999984741211,6.920000076293945
1905-04-01,26.209999084472656,22.100000381469727,14.655000686645508,7.210000038146973
1905-05-01,54.88999938964844,22.68000030517578,15.3100004196167,7.940000057220459
1905-06-01,2.75,29.940000534057617,20.600000381469727,11.260000228881836
1905-07-01,0.0,33.900001525878906,24.3700008392334,14.84000015258789
1905-08-01,0.0,33.13999938964844,23.7549991607666,14.369999885559082
1905-09-01,1.25,30.65999984741211,21.190000534057617,11.720000267028809
1905-10-01,0.0,26.100000381469727,16.595001220703125,7.090000152587891
1905-11-01,40.34000015258789,18.719999313354492,11.324999809265137,3.930000066757202
1905-12-01,32.41999816894531,13.520000457763672,7.210000038146973,0.8999999761581421
1906-01-01,193.82000732421875,14.720000267028809,8.975000381469727,3.2300000190734863
1906-02-01,115.37000274658203,16.469999313354492,11.399999618530273,6.329999923706055
1906-03-01,184.92999267578125,15.229999542236328,10.494999885559082,5.760000228881836
1906-04-01,28.100000381469727,21.09000015258789,13.505000114440918,5.920000076293945
1906-05-01,56.63999938964844,22.530000686645508,15.270000457763672,8.010000228881836
1906-06-01,15.880000114440918,26.84000015258789,18.93000030517578,11.020000457763672
1906-07-01,0.0,36.33000183105469,26.01500129699707,15.699999809265137
1906-08-01,0.0,34.400001525878906,23.920000076293945,13.4399995803833
1906-09-01,9.100000381469727,31.56999969482422,20.90999984741211,10.25
1906-10-01,0.0,28.110000610351562,18.040000915527344,7.96999979019165
1906-11-01,27.729999542236328,17.690000534057617,11.105000495910645,4.519999980926514
1906-12-01,177.94000244140625,13.579999923706055,8.829999923706055,4.079999923706055
1907-01-01,135.3000030517578,10.359999656677246,6.029999732971191,1.7000000476837158
1907-02-01,92.58999633789062,16.65999984741211,11.5649995803833,6.46999979019165
1907-03-01,196.6999969482422,13.4399995803833,8.539999961853027,3.640000104904175
1907-04-01,15.180000305175781,21.309999465942383,14.184999465942383,7.059999942779541
1907-05-01,10.460000038146973,24.950000762939453,16.685001373291016,8.420000076293945
1907-06-01,14.970000267028809,28.25,19.479999542236328,10.710000038146973
1907-07-01,0.0,32.93000030517578,23.420000076293945,13.90999984741211
1907-08-01,0.0,32.38999938964844,22.760000228881836,13.130000114440918
1907-09-01,0.6399999856948853,28.360000610351562,18.94499969482422,9.529999732971191
1907-10-01,15.470000267028809,25.479999542236328,17.5049991607666,9.529999732971191
1907-11-01,1.840000033378601,20.850000381469727,12.405000686645508,3.9600000381469727
1907-12-01,108.41000366210938,12.920000076293945,7.994999885559082,3.069999933242798
1908-01-01,101.41999816894531,13.0,8.170000076293945,3.3399999141693115
1908-02-01,92.51000213623047,13.529999732971191,7.904999732971191,2.2799999713897705
1908-03-01,18.770000457763672,19.440000534057617,11.320000648498535,3.200000047683716
1908-04-01,2.690000057220459,23.610000610351562,14.864999771118164,6.119999885559082
1908-05-01,24.40999984741211,22.549999237060547,14.59999942779541,6.650000095367432
1908-06-01,0.0,29.229999542236328,19.529998779296875,9.829999923706055
1908-07-01,0.0,36.779998779296875,26.229999542236328,15.680000305175781
1908-08-01,0.0,34.130001068115234,23.55500030517578,12.979999542236328
1908-09-01,3.4200000762939453,31.5,21.46500015258789,11.430000305175781
1908-10-01,0.8299999833106995,23.600000381469727,15.220000267028809,6.840000152587891
1908-11-01,41.9900016784668,20.280000686645508,12.190000534057617,4.099999904632568
1908-12-01,64.38999938964844,10.850000381469727,5.914999961853027,0.9800000190734863
1909-01-01,275.55999755859375,11.949999809265137,8.889999389648438,5.829999923706055
1909-02-01,167.13999938964844,12.050000190734863,7.960000038146973,3.869999885559082
1909-03-01,45.709999084472656,15.359999656677246,9.329999923706055,3.299999952316284
1909-04-01,0.0,23.170000076293945,14.454999923706055,5.739999771118164
1909-05-01,0.8600000143051147,25.440000534057617,16.670000076293945,7.900000095367432
1909-06-01,3.0,30.34000015258789,21.15999984741211,11.979999542236328
1909-07-01,0.0,32.9900016784668,23.475000381469727,13.960000038146973
1909-08-01,0.0,34.04999923706055,23.53499984741211,13.020000457763672
1909-09-01,12.819999694824219,30.270000457763672,21.110000610351562,11.949999809265137
1909-10-01,27.59000015258789,22.940000534057617,15.635000228881836,8.329999923706055
1909-11-01,37.86000061035156,15.470000267028809,10.350000381469727,5.230000019073486
1909-12-01,125.91999816894531,10.84000015258789,6.050000190734863,1.2599999904632568
1910-01-01,91.38999938964844,9.050000190734863,4.835000038146973,0.6200000047683716
1910-02-01,53.70000076293945,12.039999961853027,7.019999980926514,2.0
1910-03-01,72.62999725341797,19.25,12.505000114440918,5.760000228881836
1910-04-01,3.619999885559082,22.799999237060547,15.039999961853027,7.28000020980835
1910-05-01,2.559999942779541,27.790000915527344,19.010000228881836,10.229999542236328
1910-06-01,0.0,29.450000762939453,20.18000030517578,10.90999984741211
1910-07-01,0.0,34.959999084472656,24.81999969482422,14.680000305175781
1910-08-01,0.0,35.09000015258789,24.09000015258789,13.09000015258789
1910-09-01,7.550000190734863,29.18000030517578,19.915000915527344,10.649999618530273
1910-10-01,6.46999979019165,25.84000015258789,17.46500015258789,9.09000015258789
1910-11-01,7.619999885559082,18.1200008392334,11.850000381469727,5.579999923706055
1910-12-01,40.709999084472656,15.430000305175781,9.405000686645508,3.380000114440918
1911-01-01,281.1700134277344,12.109999656677246,7.494999885559082,2.880000114440918
1911-02-01,58.90999984741211,12.079999923706055,6.784999847412109,1.4900000095367432
1911-03-01,154.00999450683594,18.649999618530273,12.364999771118164,6.079999923706055
1911-04-01,19.940000534057617,19.489999771118164,13.039999961853027,6.590000152587891
1911-05-01,4.880000114440918,22.31999969482422,14.739999771118164,7.159999847412109
1911-06-01,4.130000114440918,29.8700008392334,21.19499969482422,12.520000457763672
1911-07-01,0.0,35.52000045776367,25.505001068115234,15.489999771118164
1911-08-01,0.0,32.56999969482422,22.104999542236328,11.640000343322754
1911-09-01,2.1500000953674316,27.209999084472656,18.329999923706055,9.449999809265137
1911-10-01,5.789999961853027,24.149999618530273,15.434999465942383,6.71999979019165
1911-11-01,3.0799999237060547,20.100000381469727,11.3100004196167,2.5199999809265137
1911-12-01,29.940000534057617,13.630000114440918,6.934999942779541,0.23999999463558197
1912-01-01,58.75,13.199999809265137,8.389999389648438,3.5799999237060547
1912-02-01,10.770000457763672,16.65999984741211,10.194999694824219,3.7300000190734863
1912-03-01,76.5,15.850000381469727,9.645000457763672,3.440000057220459
1912-04-01,31.850000381469727,18.489999771118164,11.46500015258789,4.440000057220459
1912-05-01,29.219999313354492,25.06999969482422,17.049999237060547,9.029999732971191
1912-06-01,9.949999809265137,29.899999618530273,21.40999984741211,12.920000076293945
1912-07-01,0.0,33.209999084472656,23.625,14.039999961853027
1912-08-01,0.0,32.970001220703125,22.735000610351562,12.5
1912-09-01,61.7599983215332,28.579999923706055,20.190000534057617,11.800000190734863
1912-10-01,11.0,22.940000534057617,14.4350004196167,5.929999828338623
1912-11-01,40.84000015258789,17.670000076293945,11.03499984741211,4.400000095367432
1912-12-01,16.219999313354492,13.729999542236328,7.454999923706055,1.1799999475479126
1913-01-01,84.33000183105469,11.399999618530273,5.429999828338623,-0.5400000214576721
1913-02-01,11.630000114440918,16.06999969482422,8.514999389648438,0.9599999785423279
1913-03-01,37.04999923706055,17.670000076293945,10.005000114440918,2.3399999141693115
1913-04-01,15.460000038146973,20.84000015258789,13.029999732971191,5.21999979019165
1913-05-01,17.84000015258789,26.59000015258789,18.059999465942383,9.529999732971191
1913-06-01,5.360000133514404,29.010000228881836,20.69499969482422,12.380000114440918
1913-07-01,1.7400000095367432,34.279998779296875,25.0,15.720000267028809
1913-08-01,0.0,36.029998779296875,26.094999313354492,16.15999984741211
1913-09-01,0.0,33.16999816894531,23.19999885559082,13.229999542236328
1913-10-01,0.0,27.829999923706055,18.15999984741211,8.489999771118164
1913-11-01,140.0,15.6899995803833,10.65999984741211,5.630000114440918
1913-12-01,190.8300018310547,11.550000190734863,6.640000343322754,1.7300000190734863
1914-01-01,231.36000061035156,11.989999771118164,8.014999389648438,4.039999961853027
1914-02-01,128.9600067138672,14.770000457763672,9.100000381469727,3.430000066757202
1914-03-01,18.5,21.3700008392334,13.815000534057617,6.260000228881836
1914-04-01,20.010000228881836,20.6299991607666,13.90999984741211,7.190000057220459
1914-05-01,12.890000343322754,26.049999237060547,18.0,9.949999809265137
1914-06-01,16.649999618530273,29.540000915527344,20.725000381469727,11.90999984741211
1914-07-01,0.0,33.93000030517578,23.895000457763672,13.859999656677246
1914-08-01,0.0,34.599998474121094,23.66499900817871,12.729999542236328
1914-09-01,0.0,29.170000076293945,19.764999389648438,10.359999656677246
1914-10-01,16.559999465942383,24.15999984741211,15.9399995803833,7.71999979019165
1914-11-01,6.860000133514404,21.600000381469727,12.375,3.1500000953674316
1914-12-01,124.38999938964844,11.010000228881836,5.724999904632568,0.4399999976158142
1915-01-01,180.74000549316406,11.5600004196167,6.895000457763672,2.2300000190734863
1915-02-01,218.4600067138672,12.699999809265137,8.639999389648438,4.579999923706055
1915-03-01,66.44999694824219,19.239999771118164,12.645000457763672,6.050000190734863
1915-04-01,17.6299991607666,20.600000381469727,14.149999618530273,7.699999809265137
1915-05-01,58.91999816894531,21.1299991607666,15.069999694824219,9.010000228881836
1915-06-01,0.0,31.299999237060547,21.684999465942383,12.069999694824219
1915-07-01,0.0,33.599998474121094,24.174999237060547,14.75
1915-08-01,0.0,35.33000183105469,24.810001373291016,14.289999961853027
1915-09-01,0.0,30.84000015258789,20.880001068115234,10.920000076293945
1915-10-01,0.4300000071525574,27.65999984741211,17.665000915527344,7.670000076293945
1915-11-01,30.149999618530273,16.93000030517578,10.380000114440918,3.8299999237060547
1915-12-01,130.57000732421875,12.59000015258789,7.869999885559082,3.1500000953674316
1916-01-01,261.80999755859375,8.479999542236328,4.899999618530273,1.3200000524520874
1916-02-01,81.2300033569336,16.5,10.819999694824219,5.139999866485596
1916-03-01,23.700000762939453,19.56999969482422,12.34000015258789,5.110000133514404
1916-04-01,0.0,23.790000915527344,15.395000457763672,7.0
1916-05-01,15.350000381469727,24.90999984741211,16.145000457763672,7.380000114440918
1916-06-01,5.150000095367432,30.3700008392334,21.010000228881836,11.649999618530273
1916-07-01,8.1899995803833,34.70000076293945,24.420000076293945,14.140000343322754
1916-08-01,1.5099999904632568,33.83000183105469,23.93000030517578,14.029999732971191
1916-09-01,7.360000133514404,30.68000030517578,21.34000015258789,12.0
1916-10-01,21.290000915527344,22.110000610351562,14.300000190734863,6.489999771118164
1916-11-01,25.639999389648438,16.829999923706055,9.274999618530273,1.7200000286102295
1916-12-01,91.4800033569336,11.989999771118164,6.259999752044678,0.5299999713897705
1917-01-01,45.66999816894531,12.100000381469727,5.769999980926514,-0.5600000023841858
1917-02-01,114.94000244140625,15.699999809265137,9.100000381469727,2.5
1917-03-01,17.93000030517578,16.18000030517578,8.944999694824219,1.7100000381469727
1917-04-01,20.549999237060547,20.889999389648438,13.354999542236328,5.820000171661377
1917-05-01,7.179999828338623,23.40999984741211,15.670000076293945,7.929999828338623
1917-06-01,0.0,33.29999923706055,22.635000228881836,11.970000267028809
1917-07-01,0.0,37.84000015258789,26.75,15.65999984741211
1917-08-01,0.0,34.91999816894531,24.875,14.829999923706055
1917-09-01,8.829999923706055,31.1200008392334,21.389999389648438,11.65999984741211
1917-10-01,0.0,29.989999771118164,20.005001068115234,10.020000457763672
1917-11-01,17.75,19.100000381469727,12.135000228881836,5.170000076293945
1917-12-01,31.610000610351562,16.6200008392334,10.010000228881836,3.4000000953674316
1918-01-01,22.420000076293945,14.460000038146973,8.555000305175781,2.6500000953674316
1918-02-01,125.5199966430664,13.779999732971191,8.0649995803833,2.3499999046325684
1918-03-01,92.62000274658203,16.780000686645508,10.670000076293945,4.559999942779541
1918-04-01,14.800000190734863,22.049999237060547,13.729999542236328,5.409999847412109
1918-05-01,3.190000057220459,25.329999923706055,16.530000686645508,7.730000019073486
1918-06-01,0.0,35.939998626708984,25.07499885559082,14.210000038146973
1918-07-01,0.0,33.599998474121094,23.40999984741211,13.220000267028809
1918-08-01,0.0,33.83000183105469,23.76500129699707,13.699999809265137
1918-09-01,81.37000274658203,27.700000762939453,20.354999542236328,13.010000228881836
1918-10-01,6.519999980926514,25.190000534057617,17.299999237060547,9.40999984741211
1918-11-01,66.27999877929688,16.43000030517578,10.010000228881836,3.5899999141693115
1918-12-01,43.72999954223633,12.180000305175781,6.150000095367432,0.11999999731779099
1919-01-01,55.36000061035156,14.119999885559082,7.634999752044678,1.149999976158142
1919-02-01,186.36000061035156,11.890000343322754,7.635000228881836,3.380000114440918
1919-03-01,48.439998626708984,15.869999885559082,9.895000457763672,3.9200000762939453
1919-04-01,8.979999542236328,22.059999465942383,14.469999313354492,6.880000114440918
1919-05-01,1.3600000143051147,27.530000686645508,18.915000915527344,10.300000190734863
1919-06-01,0.0,30.989999771118164,21.290000915527344,11.59000015258789
1919-07-01,0.0,34.63999938964844,24.68000030517578,14.720000267028809
1919-08-01,0.0,33.970001220703125,23.780000686645508,13.59000015258789
1919-09-01,17.719999313354492,28.979999542236328,20.360000610351562,11.739999771118164
1919-10-01,1.2799999713897705,23.280000686645508,14.565000534057617,5.849999904632568
1919-11-01,8.289999961853027,19.100000381469727,10.595000267028809,2.0899999141693115
1919-12-01,85.95999908447266,11.949999809265137,6.920000076293945,1.8899999856948853
1920-01-01,9.460000038146973,16.489999771118164,9.539999961853027,2.5899999141693115
1920-02-01,33.09000015258789,16.950000762939453,9.355000495910645,1.7599999904632568
1920-03-01,87.44999694824219,16.030000686645508,9.655000686645508,3.2799999713897705
1920-04-01,24.93000030517578,21.1299991607666,13.25999927520752,5.389999866485596
1920-05-01,0.3799999952316284,27.600000381469727,18.079999923706055,8.5600004196167
1920-06-01,6.579999923706055,30.600000381469727,21.760000228881836,12.920000076293945
1920-07-01,1.8799999952316284,33.31999969482422,23.399999618530273,13.479999542236328
1920-08-01,1.8600000143051147,35.22999954223633,25.350000381469727,15.470000267028809
1920-09-01,2.690000057220459,28.719999313354492,20.049999237060547,11.380000114440918
1920-10-01,37.47999954223633,20.649999618530273,13.969999313354492,7.289999961853027
1920-11-01,136.11000061035156,14.859999656677246,9.920000076293945,4.980000019073486
1920-12-01,153.97999572753906,11.640000343322754,7.295000076293945,2.950000047683716
1921-01-01,156.94000244140625,10.9399995803833,6.809999942779541,2.680000066757202
1921-02-01,31.649999618530273,15.699999809265137,9.550000190734863,3.4000000953674316
1921-03-01,43.47999954223633,17.520000457763672,11.77500057220459,6.03000020980835
1921-04-01,9.119999885559082,20.59000015258789,13.055000305175781,5.519999980926514
1921-05-01,23.809999465942383,23.450000762939453,15.819999694824219,8.1899995803833
1921-06-01,1.159999966621399,31.450000762939453,22.34000015258789,13.229999542236328
1921-07-01,0.0,36.16999816894531,25.669998168945312,15.170000076293945
1921-08-01,0.0,33.369998931884766,23.259998321533203,13.149999618530273
1921-09-01,0.5799999833106995,29.75,20.59000015258789,11.430000305175781
1921-10-01,12.149999618530273,25.459999084472656,17.279998779296875,9.100000381469727
1921-11-01,35.08000183105469,19.09000015258789,11.444999694824219,3.799999952316284
1921-12-01,130.4499969482422,14.210000038146973,8.569999694824219,2.930000066757202
1922-01-01,44.119998931884766,10.9399995803833,5.054999828338623,-0.8299999833106995
1922-02-01,155.52000427246094,11.510000228881836,6.909999847412109,2.309999942779541
1922-03-01,37.599998474121094,14.859999656677246,8.920000076293945,2.9800000190734863
1922-04-01,10.010000228881836,20.850000381469727,12.405000686645508,3.9600000381469727
1922-05-01,15.869999885559082,26.979999542236328,18.084999084472656,9.1899995803833
1922-06-01,1.940000057220459,31.809999465942383,22.225000381469727,12.640000343322754
1922-07-01,0.0,36.25,26.049999237060547,15.850000381469727
1922-08-01,0.0,33.27000045776367,23.30500030517578,13.34000015258789
1922-09-01,0.0,34.16999816894531,23.55499839782715,12.9399995803833
1922-10-01,51.709999084472656,22.469999313354492,15.574999809265137,8.680000305175781
1922-11-01,95.0999984741211,15.079999923706055,8.645000457763672,2.2100000381469727
