date,pet
2016-05-23,3.676407356840309
2016-05-24,3.4283573760385098
2016-05-25,3.9937059220918103
2016-05-26,4.482642712412626
2016-05-27,5.145006595740296
2016-05-28,5.255557852174864
2016-05-29,5.319342125145785
2016-05-30,6.08347143717806
2016-05-31,6.282714906587483
2016-06-01,5.831837205367136
2016-06-02,6.1734806217133125
2016-06-03,7.058622480026978
2016-06-04,5.5235767832009195
2016-06-05,6.408975613063007
2016-06-06,6.269795445345327
2016-06-07,5.666757620620202
2016-06-08,3.9301061839951976
2016-06-09,4.754297736511303
2016-06-10,3.839341104608596
2016-06-11,5.629032716889787
2016-06-12,5.505866690601328
2016-06-13,4.982656493711325
2016-06-14,3.370778548345089
2016-06-15,3.0572333834535623
2016-06-16,3.3624220814343913
2016-06-17,2.9121703899492872
2016-06-18,4.3457245921681595
2016-06-19,5.316786876819417
2016-06-20,5.473212227141367
2016-06-21,6.159771069720666
2016-06-22,5.48868999716813
2016-06-23,4.533322624407365
2016-06-24,5.752630775711196
2016-06-25,6.348564481256199
2016-06-26,6.385692975351454
2016-06-27,6.2254780061244235
2016-06-28,6.749531506337648
2016-06-29,6.564423404965947
2016-06-30,6.794931721494469
2016-07-01,6.665416246287759
2016-07-02,6.299567793728165
2016-07-03,5.7230058493267855
2016-07-04,5.264598589401533
2016-07-05,5.84619786118057
2016-07-06,5.169566677902262
2016-07-07,5.075226907076858
2016-07-08,4.334167715945901
2016-07-09,3.775365148727672
2016-07-10,3.9182346231462737
2016-07-11,5.046976062396958
2016-07-12,5.079349075054516
2016-07-13,6.331986499602128
2016-07-14,6.755413318833769
2016-07-15,6.327256446349173
2016-07-16,6.2083838015745885
2016-07-17,4.762383770069282
2016-07-18,3.9069935316242135
2016-07-19,4.221815521941564
2016-07-20,5.216649709789369
2016-07-21,4.94420648037021
2016-07-22,5.852144696604842
2016-07-23,6.293139589206555
2016-07-24,6.397411134157372
2016-07-25,6.984812062994728
2016-07-26,6.884078223711832
2016-07-27,6.633175843469597
2016-07-28,6.683146575317399
2016-07-29,6.238432312286862
2016-07-30,6.2441328595659416
2016-07-31,5.187726297354422
2016-08-01,5.688738076145683
2016-08-02,6.084832250525981
2016-08-03,6.1278627606776706
2016-08-04,5.175740554287447
2016-08-05,4.701153556953217
2016-08-06,5.141796603246665
2016-08-07,5.5019704424411
2016-08-08,4.810617439751877
2016-08-09,5.377190240354424
2016-08-10,5.376114473769219
2016-08-11,5.373062205775654
2016-08-12,5.110631370895636
2016-08-13,5.735449453291005
2016-08-14,5.4924474330109865
2016-08-15,5.900759314855108
2016-08-16,5.82160783499926
2016-08-17,6.2951853329651355
2016-08-18,5.660736072107081
2016-08-19,5.059543848675464
2016-08-20,5.1026360809772076
2016-08-21,5.40804078072748
2016-08-22,5.017038557380515
2016-08-23,5.504695883034858
2016-08-24,5.416790489638613
2016-08-25,5.036468502604212
2016-08-26,4.574602389738768
2016-08-27,4.73526814848861
2016-08-28,4.887331844491152
2016-08-29,3.706799054871089
2016-08-30,4.243287300022159
2016-08-31,3.98941640377816
2016-09-01,4.24446677032586
2016-09-02,3.958838961282944
2016-09-03,3.78821617879715
2016-09-04,3.371900792901556
2016-09-05,4.377277914657192
2016-09-06,4.499825631432368
2016-09-07,4.733483257307948
2016-09-08,4.15926168147139
2016-09-09,4.83663050515487
2016-09-10,4.790107547745229
2016-09-11,4.498924169369768
2016-09-12,3.473186124194005
2016-09-13,3.274529806401788
2016-09-14,3.5713502267097894
2016-09-15,3.8755628241945073
2016-09-16,4.5278739841723015
2016-09-17,4.781086469519121
2016-09-18,4.211850318158611
2016-09-19,4.233419716452909
2016-09-20,3.728713610020418
2016-09-21,2.518274753181669
2016-09-22,2.663712895837835
2016-09-23,3.0755087458602666
2016-09-24,4.450969079493775
2016-09-25,4.990168032486645
2016-09-26,4.277938498266947
2016-09-27,4.387864037585954
2016-09-28,4.228542447119024
2016-09-29,3.1809883549304327
2016-09-30,2.2385379854912286
2016-10-01,2.4936578125000777
2016-10-02,1.6185774305107568
2016-10-03,1.1934733699626852
2016-10-04,2.152484150069669
2016-10-05,2.378403975978604
2016-10-06,2.7383504156985334
2016-10-07,3.563198052528972
2016-10-08,3.566964951177955
2016-10-09,3.1772905267590295
2016-10-10,2.6022705514996756
2016-10-11,2.8060167953437016
2016-10-12,2.57559471053382
2016-10-13,1.2522637137046266
2016-10-14,1.5308547139575466
2016-10-15,0.9114950506485666
2016-10-16,0.9050272454296518
2016-10-17,1.3635431753693519
2016-10-18,1.7927899698251812
2016-10-19,2.4408647250674633
2016-10-20,2.526676866927036
2016-10-21,2.3538093228409873
2016-10-22,2.063710386073864
2016-10-23,1.8751330008576277
2016-10-24,0.9157930061557863
2016-10-25,1.4332684139632836
2016-10-26,1.3882583044035484
2016-10-27,0.9601593768104009
2016-10-28,1.253178411117381
2016-10-29,1.011053860975733
2016-10-30,0.8199824819480891
2016-10-31,0.5785241362937842
2016-11-01,1.420615216474244
2016-11-02,1.7763583454770964
2016-11-03,2.0285722293531188
2016-11-04,1.9465269085923418
2016-11-05,1.5004953871365914
2016-11-06,1.220717375578287
2016-11-07,1.494237672409209
2016-11-08,1.777090349375399
2016-11-09,1.945883056652422
2016-11-10,2.058898992281261
2016-11-11,1.4053510015191737
2016-11-12,1.4278825392477588
2016-11-13,1.6585635396951341
2016-11-14,1.6324869571050116
2016-11-15,1.090373331295264
2016-11-16,0.9911107871713742
2016-11-17,1.291380896486837
2016-11-18,1.2079065520808348
2016-11-19,0.9447128953976857
2016-11-20,0.9138521682868342
2016-11-21,1.0060930152521637
2016-11-22,0.9185502470189887
2016-11-23,0.9145486706451391
2016-11-24,1.0023612704039426
2016-11-25,0.6549835480972872
2016-11-26,0.6736048753866669
2016-11-27,0.7942150306898544
2016-11-28,0.9277637542332028
2016-11-29,1.170915204292412
2016-11-30,0.8394658644201718
2016-12-01,1.0483503765543092
2016-12-02,1.2145566232257932
2016-12-03,1.2744635336974752
2016-12-04,0.973395585981099
2016-12-05,-0.7963516784300061
2016-12-06,0.778921609127542
2016-12-07,0.4960299478838424
2016-12-08,0.7302583412085297
2016-12-09,0.5787196438464126
2016-12-10,0.9997471562239694
2016-12-11,0.6367358484384005
2016-12-12,0.9162073682303004
2016-12-13,0.6150634693136565
2016-12-14,0.6519859540208288
2016-12-15,0.9639114270969111
2016-12-16,0.6382535438343041
2016-12-17,0.7435156009422695
2016-12-18,0.9913374041328992
2016-12-19,0.9560551736998704
2016-12-20,1.169204405887665
2016-12-21,1.184939023074053
2016-12-22,1.1702730573605213
2016-12-23,0.593758852988352
2016-12-24,0.636378576509429
2016-12-25,0.7067080478412882
2016-12-26,0.8939384857845574
2016-12-27,1.0104649639579013
2016-12-28,1.1258900240260117
2016-12-29,1.3502742706687327
2016-12-30,1.1225974604105915
2016-12-31,1.0620860742974738
2017-01-01,0.6459163633176294
2017-01-02,0.3780514782509984
2017-01-03,0.9563655021019812
2017-01-04,0.81843919395609
2017-01-05,0.786566796533078
2017-01-06,0.7117635701115672
2017-01-07,0.9171844256700791
2017-01-08,0.929872824188179
2017-01-09,0.6594787045795382
2017-01-10,0.8732325671396289
2017-01-11,0.6629051481622521
2017-01-12,0.7706437159885614
2017-01-13,1.1481679392412738
2017-01-14,1.1255811309096446
2017-01-15,1.1783629260880142
2017-01-16,1.5282670882004101
2017-01-17,1.0316867337915312
2017-01-18,0.7196027614860732
2017-01-19,0.5869929994222334
2017-01-20,0.5635537772634216
2017-01-21,0.641257726544879
2017-01-22,0.6483643370919852
2017-01-23,0.5711734435167591
2017-01-24,1.025834418945627
2017-01-25,1.0502588346610429
2017-01-26,1.2465261856430718
2017-01-27,1.4121809814741615
2017-01-28,1.5159477188638937
2017-01-29,1.596573110057054
2017-01-30,1.793879384829667
2017-01-31,1.3918607152629237
2017-02-01,1.1077394942516363
2017-02-02,0.8851101011346233
2017-02-03,0.7050971743640254
2017-02-04,0.6054480750379425
2017-02-05,0.694959966041851
2017-02-06,0.7108113294298637
2017-02-07,1.089577975595006
2017-02-08,1.0687896926147011
2017-02-09,0.9795465277062968
2017-02-10,1.1486157451022483
2017-02-11,1.6657358210254245
2017-02-12,1.8706782865257066
2017-02-13,1.7042315912228794
2017-02-14,2.0012055446098924
2017-02-15,1.3589096810031864
2017-02-16,1.238813213989696
2017-02-17,0.9528923748101207
2017-02-18,0.9158442820063855
2017-02-19,1.0524635176284893
2017-02-20,0.9673860329018473
2017-02-21,1.1698451548929105
2017-02-22,1.1362385425678359
2017-02-23,1.248923185602959
2017-02-24,1.2126328446487273
2017-02-25,1.441331992270919
2017-02-26,1.137036506618393
2017-02-27,1.3428296947311549
2017-02-28,1.5427236585599335
2017-03-01,2.1049524727146744
2017-03-02,2.2952655481954025
2017-03-03,1.8714752479795096
2017-03-04,1.3619372686211302
2017-03-05,0.7921030216414673
2017-03-06,0.9777799485292812
2017-03-07,1.2506313766338963
2017-03-08,2.2813176628921346
2017-03-09,2.0440838164895814
2017-03-10,2.595626672765229
2017-03-11,2.4108287769019072
2017-03-12,2.800365343125728
2017-03-13,3.1914550213325183
2017-03-14,2.9569797466085466
2017-03-15,1.780416099726105
2017-03-16,1.7988472373042717
2017-03-17,3.0176384179203004
2017-03-18,1.724514576229743
2017-03-19,2.1521118055571398
2017-03-20,1.326414237897363
2017-03-21,1.4476238760015205
2017-03-22,1.529883908773902
2017-03-23,1.9850679641331688
2017-03-24,1.9381264455476386
2017-03-25,2.123361965260332
2017-03-26,1.5531235520820457
2017-03-27,1.9137541726734788
2017-03-28,3.0712054708831813
2017-03-29,2.986730640008058
2017-03-30,2.3760862797478914
2017-03-31,3.256465351795192
2017-04-01,4.200711833433581
2017-04-02,3.940346274707611
2017-04-03,3.2277065296329632
2017-04-04,3.1152210498346378
2017-04-05,2.5312425720680416
2017-04-06,2.0867624221580483
2017-04-07,1.8517288684734106
2017-04-08,1.8869887078899956
2017-04-09,2.471242276678548
2017-04-10,2.4601896281832016
2017-04-11,1.5230684349576304
2017-04-12,1.6867398432198761
2017-04-13,1.7352436190022356
2017-04-14,2.537442691258529
2017-04-15,3.298835285989506
2017-04-16,1.8946074918280171
2017-04-17,2.312405075491083
2017-04-18,2.679355884712292
2017-04-19,2.6182933471471865
2017-04-20,2.8910367624320186
2017-04-21,4.040658029272278
2017-04-22,2.7087670873283334
2017-04-23,2.7840953275166047
2017-04-24,2.1685780497499243
2017-04-25,2.2285268944210253
2017-04-26,2.27934649181355
2017-04-27,3.1003352016880044
2017-04-28,3.6904346846859344
2017-04-29,4.244467984853669
2017-04-30,4.242341728474891
2017-05-01,4.882586508982781
2017-05-02,4.69828518239952
2017-05-03,5.15105950336807
2017-05-04,4.931989886379062
2017-05-05,2.7629409283011443
2017-05-06,3.1085680377552785
2017-05-07,4.361740042304492
2017-05-08,4.970793023927045
2017-05-09,4.901055149748147
2017-05-10,4.454768936356392
2017-05-11,2.5997813496153874
2017-05-12,2.5155464250699033
2017-05-13,2.8897983456157
2017-05-14,3.312328176041192
2017-05-15,3.2930806675464837
2017-05-16,2.383264229684295
2017-05-17,3.5346000536269364
2017-05-18,4.7573587971604905
2017-05-19,5.3869270612918605
2017-05-20,5.558495971493268
2017-05-21,5.564259582296793
2017-05-22,5.606833887471508
2017-05-23,5.6683908885382
2017-05-24,5.309994327482093
2017-05-25,0.0
